id,tag,timestamp,value
1,episode reward,1.67307E+12,-719.616272
2,episode reward,1.67307E+12,-771.1988525
3,episode reward,1.67307E+12,-817.2835083
4,episode reward,1.67307E+12,-796.7748413
5,episode reward,1.67307E+12,-755.7435913
6,episode reward,1.67307E+12,-769.3606567
7,episode reward,1.67307E+12,-795.1010742
8,episode reward,1.67307E+12,-758.324646
9,episode reward,1.67307E+12,-742.3646851
10,episode reward,1.67307E+12,-752.5180054
11,episode reward,1.67307E+12,-759.7376709
12,episode reward,1.67307E+12,-777.3169556
13,episode reward,1.67307E+12,-742.6089478
14,episode reward,1.67307E+12,-731.0840454
15,episode reward,1.67307E+12,-760.3842163
16,episode reward,1.67307E+12,-688.0620728
17,episode reward,1.67307E+12,-805.9709473
18,episode reward,1.67307E+12,-905.56604
19,episode reward,1.67307E+12,-777.013855
20,episode reward,1.67307E+12,-728.2556763
21,episode reward,1.67307E+12,-791.843811
22,episode reward,1.67307E+12,-788.4069824
23,episode reward,1.67307E+12,-786.6663818
24,episode reward,1.67307E+12,-820.0715942
25,episode reward,1.67307E+12,-721.6508179
26,episode reward,1.67307E+12,-666.5597534
27,episode reward,1.67307E+12,-666.211731
28,episode reward,1.67307E+12,-771.2821045
29,episode reward,1.67307E+12,-693.7590332
30,episode reward,1.67307E+12,-736.0686646
31,episode reward,1.67307E+12,-771.2271729
32,episode reward,1.67307E+12,-745.6270142
33,episode reward,1.67307E+12,-779.3619995
34,episode reward,1.67307E+12,-722.831604
35,episode reward,1.67307E+12,-674.423584
36,episode reward,1.67307E+12,-802.1560059
37,episode reward,1.67307E+12,-760.3869019
38,episode reward,1.67307E+12,-783.8289795
39,episode reward,1.67307E+12,-707.37854
40,episode reward,1.67307E+12,-846.3154907
41,episode reward,1.67307E+12,-739.3407593
42,episode reward,1.67307E+12,-783.9992065
43,episode reward,1.67307E+12,-809.5496826
44,episode reward,1.67307E+12,-735.5644531
45,episode reward,1.67307E+12,-780.0469971
46,episode reward,1.67307E+12,-856.585144
47,episode reward,1.67307E+12,-769.0532227
48,episode reward,1.67307E+12,-743.7962646
49,episode reward,1.67307E+12,-727.7182007
50,episode reward,1.67307E+12,-719.5921631
51,episode reward,1.67307E+12,-663.8011475
52,episode reward,1.67307E+12,-795.3839111
53,episode reward,1.67307E+12,-825.1412964
54,episode reward,1.67307E+12,-800.3284302
55,episode reward,1.67307E+12,-665.9465942
56,episode reward,1.67307E+12,-778.6029663
57,episode reward,1.67307E+12,-778.3589478
58,episode reward,1.67307E+12,-717.3277588
59,episode reward,1.67307E+12,-781.0453491
60,episode reward,1.67307E+12,-802.8589478
61,episode reward,1.67307E+12,-732.0653076
62,episode reward,1.67307E+12,-811.0070801
63,episode reward,1.67307E+12,-699.3927612
64,episode reward,1.67307E+12,-777.267334
65,episode reward,1.67307E+12,-731.0335083
66,episode reward,1.67307E+12,-648.0706787
67,episode reward,1.67307E+12,-719.6077881
68,episode reward,1.67307E+12,-693.5787964
69,episode reward,1.67307E+12,-698.5040894
70,episode reward,1.67307E+12,-771.449646
71,episode reward,1.67307E+12,-699.7456665
72,episode reward,1.67307E+12,-702.4649048
73,episode reward,1.67307E+12,-745.866272
74,episode reward,1.67307E+12,-735.2963257
75,episode reward,1.67307E+12,-813.4666138
76,episode reward,1.67307E+12,-734.4585571
77,episode reward,1.67307E+12,-777.8573608
78,episode reward,1.67307E+12,-778.9005737
79,episode reward,1.67307E+12,-702.7543945
80,episode reward,1.67307E+12,-782.8522949
81,episode reward,1.67307E+12,-754.8720093
82,episode reward,1.67307E+12,-715.2540283
83,episode reward,1.67307E+12,-818.9266968
84,episode reward,1.67307E+12,-769.5924683
85,episode reward,1.67307E+12,-698.444458
86,episode reward,1.67307E+12,-789.5702515
87,episode reward,1.67307E+12,-708.9036865
88,episode reward,1.67307E+12,-662.9801636
89,episode reward,1.67307E+12,-790.3618164
90,episode reward,1.67307E+12,-773.7047729
91,episode reward,1.67307E+12,-699.2692261
92,episode reward,1.67307E+12,-683.5049438
93,episode reward,1.67307E+12,-756.5752563
94,episode reward,1.67307E+12,-858.6343994
95,episode reward,1.67307E+12,-778.4848022
96,episode reward,1.67307E+12,-765.2095337
97,episode reward,1.67307E+12,-815.4306641
98,episode reward,1.67307E+12,-821.1554565
99,episode reward,1.67307E+12,-770.2351685
100,episode reward,1.67307E+12,-797.7163086
101,episode reward,1.67307E+12,-814.2192383
102,episode reward,1.67307E+12,-717.6108398
103,episode reward,1.67307E+12,-777.0480347
104,episode reward,1.67307E+12,-723.9957886
105,episode reward,1.67307E+12,-738.5294189
106,episode reward,1.67307E+12,-746.1494751
107,episode reward,1.67307E+12,-736.4335327
108,episode reward,1.67307E+12,-839.8362427
109,episode reward,1.67307E+12,-750.7221069
110,episode reward,1.67307E+12,-511.8848877
111,episode reward,1.67307E+12,-504.9266663
112,episode reward,1.67307E+12,-557.9978027
113,episode reward,1.67307E+12,-665.4147949
114,episode reward,1.67307E+12,-597.4590454
115,episode reward,1.67307E+12,-661.1798706
116,episode reward,1.67307E+12,-621.699585
117,episode reward,1.67307E+12,-691.953064
118,episode reward,1.67307E+12,-749.5133057
119,episode reward,1.67307E+12,-682.4974365
120,episode reward,1.67307E+12,-770.6181641
121,episode reward,1.67307E+12,-665.8034668
122,episode reward,1.67307E+12,-648.5162354
123,episode reward,1.67307E+12,-716.7659302
124,episode reward,1.67307E+12,-618.638855
125,episode reward,1.67307E+12,-631.9191895
126,episode reward,1.67307E+12,-698.8184814
127,episode reward,1.67307E+12,-690.8026123
128,episode reward,1.67307E+12,-676.0786133
129,episode reward,1.67307E+12,-668.9874268
130,episode reward,1.67307E+12,-665.5292969
131,episode reward,1.67307E+12,-642.8526611
132,episode reward,1.67307E+12,-683.953125
133,episode reward,1.67307E+12,-689.3654785
134,episode reward,1.67307E+12,-618.5704956
135,episode reward,1.67307E+12,-701.3122559
136,episode reward,1.67307E+12,-669.041687
137,episode reward,1.67307E+12,-746.5178833
138,episode reward,1.67307E+12,-729.4741821
139,episode reward,1.67307E+12,-614.0949097
140,episode reward,1.67307E+12,-699.2510986
141,episode reward,1.67307E+12,-700.3591309
142,episode reward,1.67307E+12,-608.0249023
143,episode reward,1.67307E+12,-702.0904541
144,episode reward,1.67307E+12,-694.8085938
145,episode reward,1.67307E+12,-639.7374268
146,episode reward,1.67307E+12,-735.8950806
147,episode reward,1.67307E+12,-630.3844604
148,episode reward,1.67307E+12,-640.8086548
149,episode reward,1.67307E+12,-738.8479004
150,episode reward,1.67307E+12,-675.0584106
151,episode reward,1.67307E+12,-690.8273315
152,episode reward,1.67307E+12,-584.7620239
153,episode reward,1.67307E+12,-709.8510742
154,episode reward,1.67307E+12,-670.3309326
155,episode reward,1.67307E+12,-654.2365723
156,episode reward,1.67307E+12,-690.9418945
157,episode reward,1.67307E+12,-726.2463379
158,episode reward,1.67307E+12,-658.355896
159,episode reward,1.67307E+12,-708.1645508
160,episode reward,1.67307E+12,-646.2835083
161,episode reward,1.67307E+12,-751.0541992
162,episode reward,1.67307E+12,-656.5764771
163,episode reward,1.67307E+12,-639.7614746
164,episode reward,1.67307E+12,-608.4761963
165,episode reward,1.67307E+12,-656.053772
166,episode reward,1.67307E+12,-681.8547974
167,episode reward,1.67307E+12,-677.87677
168,episode reward,1.67307E+12,-691.5112915
169,episode reward,1.67307E+12,-664.6430054
170,episode reward,1.67307E+12,-644.5875244
171,episode reward,1.67307E+12,-684.9324341
172,episode reward,1.67307E+12,-649.6775513
173,episode reward,1.67307E+12,-669.9537964
174,episode reward,1.67307E+12,-634.1517944
175,episode reward,1.67307E+12,-732.3748779
176,episode reward,1.67307E+12,-671.0238037
177,episode reward,1.67307E+12,-709.6938477
178,episode reward,1.67307E+12,-691.7184448
179,episode reward,1.67307E+12,-636.0750122
180,episode reward,1.67307E+12,-736.1011353
181,episode reward,1.67307E+12,-711.9327393
182,episode reward,1.67307E+12,-722.5695801
183,episode reward,1.67307E+12,-708.5107422
184,episode reward,1.67307E+12,-715.9420776
185,episode reward,1.67307E+12,-693.5321045
186,episode reward,1.67307E+12,-737.4640503
187,episode reward,1.67307E+12,-739.4799194
188,episode reward,1.67307E+12,-733.0880127
189,episode reward,1.67307E+12,-643.3484497
190,episode reward,1.67307E+12,-735.2619629
191,episode reward,1.67307E+12,-718.1721191
192,episode reward,1.67307E+12,-692.3432617
193,episode reward,1.67307E+12,-601.7666016
194,episode reward,1.67307E+12,-254.297226
195,episode reward,1.67307E+12,-211.7296143
196,episode reward,1.67307E+12,-201.4209747
197,episode reward,1.67307E+12,-179.4425964
198,episode reward,1.67307E+12,-177.1712036
199,episode reward,1.67307E+12,-174.0615082
200,episode reward,1.67307E+12,-145.3175659
201,episode reward,1.67307E+12,-151.344574
202,episode reward,1.67307E+12,-160.8769379
203,episode reward,1.67307E+12,-167.8344421
204,episode reward,1.67307E+12,-196.7861481
205,episode reward,1.67307E+12,-160.6221466
206,episode reward,1.67307E+12,-159.4620514
207,episode reward,1.67307E+12,-166.9225922
208,episode reward,1.67307E+12,-160.2952271
209,episode reward,1.67307E+12,-197.8490295
210,episode reward,1.67307E+12,-156.2456818
211,episode reward,1.67307E+12,-199.1995087
212,episode reward,1.67307E+12,-185.8670044
213,episode reward,1.67307E+12,-166.2754669
214,episode reward,1.67307E+12,-163.7415619
215,episode reward,1.67307E+12,-165.599411
216,episode reward,1.67307E+12,-196.6663513
217,episode reward,1.67307E+12,-170.0889893
218,episode reward,1.67307E+12,-176.4973755
219,episode reward,1.67307E+12,-181.6040802
220,episode reward,1.67307E+12,-188.3128815
221,episode reward,1.67307E+12,-172.0726624
222,episode reward,1.67307E+12,-174.0459747
223,episode reward,1.67307E+12,-176.9557953
224,episode reward,1.67307E+12,-190.0686188
225,episode reward,1.67307E+12,-166.3002014
226,episode reward,1.67307E+12,-211.3522339
227,episode reward,1.67307E+12,-181.2362518
228,episode reward,1.67307E+12,-195.858902
229,episode reward,1.67307E+12,-221.163559
230,episode reward,1.67307E+12,-247.4173889
231,episode reward,1.67307E+12,-227.4916382
232,episode reward,1.67307E+12,-226.3755341
233,episode reward,1.67307E+12,-223.4759369
234,episode reward,1.67307E+12,-250.8659821
235,episode reward,1.67307E+12,-227.1531677
236,episode reward,1.67307E+12,-258.5007935
237,episode reward,1.67307E+12,-243.541275
238,episode reward,1.67307E+12,-313.8605652
239,episode reward,1.67307E+12,-286.7162476
240,episode reward,1.67307E+12,-229.1422729
241,episode reward,1.67307E+12,-273.6920471
242,episode reward,1.67307E+12,-238.3835144
243,episode reward,1.67307E+12,-285.9844666
244,episode reward,1.67307E+12,-297.7191772
245,episode reward,1.67307E+12,-269.698822
246,episode reward,1.67307E+12,-291.4498901
247,episode reward,1.67307E+12,-280.6984863
248,episode reward,1.67307E+12,-294.555481
249,episode reward,1.67307E+12,-287.7909241
250,episode reward,1.67307E+12,-250.0593719
251,episode reward,1.67307E+12,-259.2891235
252,episode reward,1.67307E+12,-211.2697906
253,episode reward,1.67307E+12,-245.0395203
254,episode reward,1.67307E+12,-211.2182922
255,episode reward,1.67307E+12,-186.3683929
256,episode reward,1.67307E+12,-240.6564941
257,episode reward,1.67307E+12,-202.7807922
258,episode reward,1.67307E+12,-215.5907745
259,episode reward,1.67307E+12,-214.373291
260,episode reward,1.67307E+12,-195.348877
261,episode reward,1.67307E+12,-186.1542053
262,episode reward,1.67307E+12,-149.7482147
263,episode reward,1.67307E+12,-170.8908539
264,episode reward,1.67307E+12,-164.2616119
265,episode reward,1.67307E+12,-156.7937622
266,episode reward,1.67307E+12,-164.2169189
267,episode reward,1.67307E+12,-157.4002075
268,episode reward,1.67307E+12,-174.0265045
269,episode reward,1.67307E+12,-168.7888184
270,episode reward,1.67307E+12,-136.6949768
271,episode reward,1.67307E+12,-175.4778748
272,episode reward,1.67307E+12,-176.7402649
273,episode reward,1.67307E+12,-156.5019836
274,episode reward,1.67307E+12,-161.5643463
275,episode reward,1.67307E+12,-158.182251
276,episode reward,1.67307E+12,-168.5618134
277,episode reward,1.67307E+12,-161.1622772
278,episode reward,1.67307E+12,-172.2558899
279,episode reward,1.67307E+12,-184.5878143
280,episode reward,1.67307E+12,-172.0170898
281,episode reward,1.67307E+12,-163.7982025
282,episode reward,1.67307E+12,-165.6851349
283,episode reward,1.67307E+12,-174.7236481
284,episode reward,1.67307E+12,-183.5926666
285,episode reward,1.67307E+12,-195.8262939
286,episode reward,1.67307E+12,-178.8435364
287,episode reward,1.67307E+12,-163.718689
288,episode reward,1.67307E+12,-178.0220947
289,episode reward,1.67307E+12,-178.3874207
290,episode reward,1.67307E+12,-177.6513824
291,episode reward,1.67307E+12,-188.4112854
292,episode reward,1.67307E+12,-178.9608765
293,episode reward,1.67307E+12,-169.7718353
294,episode reward,1.67307E+12,-175.6934204
295,episode reward,1.67307E+12,-184.7696381
296,episode reward,1.67307E+12,-187.8395386
297,episode reward,1.67307E+12,-180.9515381
298,episode reward,1.67307E+12,-175.1118164
299,episode reward,1.67307E+12,-184.9131927
300,episode reward,1.67307E+12,-196.7477264
301,episode reward,1.67307E+12,-167.0166473
302,episode reward,1.67307E+12,-191.937973
303,episode reward,1.67307E+12,-176.1222382
304,episode reward,1.67307E+12,-173.5387421
305,episode reward,1.67307E+12,-182.7893677
306,episode reward,1.67307E+12,-186.453186
307,episode reward,1.67307E+12,-172.6442413
308,episode reward,1.67307E+12,-194.4571381
309,episode reward,1.67307E+12,-197.1460724
310,episode reward,1.67307E+12,-199.8739014
311,episode reward,1.67307E+12,-188.8787689
312,episode reward,1.67307E+12,-184.2342987
313,episode reward,1.67307E+12,-206.2001343
314,episode reward,1.67307E+12,-216.0518799
315,episode reward,1.67307E+12,-188.143631
316,episode reward,1.67307E+12,-202.3591003
317,episode reward,1.67307E+12,-180.260025
318,episode reward,1.67307E+12,-189.9076691
319,episode reward,1.67307E+12,-188.4861603
320,episode reward,1.67307E+12,-192.9454041
321,episode reward,1.67307E+12,-210.5560608
322,episode reward,1.67307E+12,-187.7483673
323,episode reward,1.67307E+12,-193.3209076
324,episode reward,1.67307E+12,-200.962265
325,episode reward,1.67307E+12,-190.8726807
326,episode reward,1.67307E+12,-207.5601654
327,episode reward,1.67307E+12,-202.5741119
328,episode reward,1.67307E+12,-190.9104309
329,episode reward,1.67307E+12,-241.1669769
330,episode reward,1.67307E+12,-194.8048401
331,episode reward,1.67307E+12,-194.227417
332,episode reward,1.67307E+12,-190.6216431
333,episode reward,1.67307E+12,-198.8676453
334,episode reward,1.67307E+12,-178.529129
335,episode reward,1.67307E+12,-210.2002563
336,episode reward,1.67307E+12,-199.165802
337,episode reward,1.67307E+12,-244.8569183
338,episode reward,1.67307E+12,-202.4308167
339,episode reward,1.67307E+12,-208.7488251
340,episode reward,1.67307E+12,-184.9396515
341,episode reward,1.67307E+12,-210.5473022
342,episode reward,1.67307E+12,-205.6780396
343,episode reward,1.67307E+12,-215.2965546
344,episode reward,1.67307E+12,-169.1045532
345,episode reward,1.67307E+12,-212.786377
346,episode reward,1.67307E+12,-216.7377014
347,episode reward,1.67307E+12,-217.3185425
348,episode reward,1.67307E+12,-171.8021851
349,episode reward,1.67307E+12,-154.1693878
350,episode reward,1.67307E+12,-188.2104645
351,episode reward,1.67307E+12,-202.3319702
352,episode reward,1.67307E+12,-193.7248077
353,episode reward,1.67307E+12,-179.3537598
354,episode reward,1.67307E+12,-203.158493
355,episode reward,1.67307E+12,-178.7101898
356,episode reward,1.67307E+12,-164.2911224
357,episode reward,1.67307E+12,-169.9140472
358,episode reward,1.67307E+12,-179.1029968
359,episode reward,1.67307E+12,-194.5386047
360,episode reward,1.67307E+12,-166.0783997
361,episode reward,1.67307E+12,-174.0821838
362,episode reward,1.67307E+12,-172.1436157
363,episode reward,1.67307E+12,-194.7168579
364,episode reward,1.67307E+12,-167.3271637
365,episode reward,1.67307E+12,-164.5675049
366,episode reward,1.67307E+12,-169.6008301
367,episode reward,1.67307E+12,-182.0543213
368,episode reward,1.67307E+12,-161.3718567
369,episode reward,1.67307E+12,-166.9419861
370,episode reward,1.67307E+12,-183.5406494
371,episode reward,1.67307E+12,-226.5280151
372,episode reward,1.67307E+12,-164.9923553
373,episode reward,1.67307E+12,-173.5933075
374,episode reward,1.67307E+12,-176.5224152
375,episode reward,1.67307E+12,-173.9972534
376,episode reward,1.67307E+12,-174.5363617
377,episode reward,1.67307E+12,-159.1078339
378,episode reward,1.67307E+12,-170.307785
379,episode reward,1.67307E+12,-170.3916168
380,episode reward,1.67307E+12,-171.5086823
381,episode reward,1.67307E+12,-197.1796112
382,episode reward,1.67307E+12,-188.075592
383,episode reward,1.67307E+12,-179.3378754
384,episode reward,1.67307E+12,-158.7149811
385,episode reward,1.67307E+12,-158.6701355
386,episode reward,1.67307E+12,-159.9896393
387,episode reward,1.67307E+12,-162.1677094
388,episode reward,1.67307E+12,-204.6094055
389,episode reward,1.67307E+12,-165.3712769
390,episode reward,1.67307E+12,-179.0403442
391,episode reward,1.67307E+12,-155.7365265
392,episode reward,1.67307E+12,-169.0137634
393,episode reward,1.67307E+12,-183.8026886
394,episode reward,1.67307E+12,-164.9308167
395,episode reward,1.67307E+12,-189.2033844
396,episode reward,1.67307E+12,-161.0570374
397,episode reward,1.67307E+12,-204.3574829
398,episode reward,1.67307E+12,-152.7592163
399,episode reward,1.67307E+12,-172.4084167
400,episode reward,1.67307E+12,-159.4924164
401,episode reward,1.67307E+12,-151.6637268
402,episode reward,1.67307E+12,-200.3924103
403,episode reward,1.67307E+12,-163.9630585
404,episode reward,1.67307E+12,-170.9995728
405,episode reward,1.67307E+12,-159.5112915
406,episode reward,1.67307E+12,-171.3599701
407,episode reward,1.67307E+12,-156.8526154
408,episode reward,1.67307E+12,-150.0526123
409,episode reward,1.67307E+12,-161.6970215
410,episode reward,1.67307E+12,-158.3309021
411,episode reward,1.67307E+12,-164.8716888
412,episode reward,1.67307E+12,-190.5233307
413,episode reward,1.67307E+12,-178.2916565
414,episode reward,1.67307E+12,-175.3169861
415,episode reward,1.67307E+12,-161.8428955
416,episode reward,1.67307E+12,-146.2060547
417,episode reward,1.67307E+12,-157.6943512
418,episode reward,1.67307E+12,-162.1235962
419,episode reward,1.67307E+12,-239.6360931
420,episode reward,1.67307E+12,-160.7004089
421,episode reward,1.67307E+12,-149.7398682
422,episode reward,1.67307E+12,-155.071579
423,episode reward,1.67307E+12,-163.6210938
424,episode reward,1.67307E+12,-170.8282318
425,episode reward,1.67307E+12,-164.3950958
426,episode reward,1.67307E+12,-173.6392975
427,episode reward,1.67307E+12,-188.865097
428,episode reward,1.67307E+12,-199.6102448
429,episode reward,1.67307E+12,-159.2336731
430,episode reward,1.67307E+12,-160.0099945
431,episode reward,1.67307E+12,-176.5722809
432,episode reward,1.67307E+12,-157.3492584
433,episode reward,1.67307E+12,-165.0762634
434,episode reward,1.67307E+12,-216.904129
435,episode reward,1.67307E+12,-141.9051971
436,episode reward,1.67307E+12,-152.5082245
437,episode reward,1.67307E+12,-190.3301086
438,episode reward,1.67307E+12,-168.1325226
439,episode reward,1.67307E+12,-191.8617706
440,episode reward,1.67307E+12,-243.2216644
441,episode reward,1.67307E+12,-204.6855621
442,episode reward,1.67307E+12,-185.2715149
443,episode reward,1.67307E+12,-167.4410248
444,episode reward,1.67307E+12,-198.9790955
445,episode reward,1.67307E+12,-185.1753845
446,episode reward,1.67307E+12,-199.0189819
447,episode reward,1.67307E+12,-201.3305054
448,episode reward,1.67307E+12,-185.3895721
449,episode reward,1.67307E+12,-185.6673584
450,episode reward,1.67307E+12,-196.3060303
